respondent_id,age,gender,educ,region,income,q1_policy_likert,q1_support_binary,q2_worry,q3_financial_stress,q4_econ_confidence,support_prob,weight
R1076,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Housing costs,4,3,0.299432857526027,0.35179754999887203
R1077,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,5,3,0.299432857526027,0.35179754999887203
R1078,35-49,Woman,Bachelor+,West,$40k–$80k,Neither,0,Healthcare costs,3,3,0.425557483188341,0.5944645532886987
R1079,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,1,Wages not keeping up,5,3,0.3429895373265012,0.31572106838939346
R1080,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,3,0.3318122278318339,0.3835194842200946
R1081,18-34,Woman,Some college,West,Over $80k,Neither,0,Retirement security,4,3,0.4378234991142019,0.5713879760084106
R1082,35-49,Man,Some college,West,Over $80k,Somewhat oppose,1,Healthcare costs,4,3,0.3318122278318339,1.0383572281020084
R1083,18-34,Woman,No college,Midwest,Over $80k,Neither,1,Housing costs,4,3,0.389360766050778,1.257464891632872
R1084,35-49,Man,Bachelor+,South,Under $40k,Somewhat oppose,0,Housing costs,4,2,0.3318122278318339,0.6393055930608685
R1085,18-34,Woman,Some college,Northeast,Over $80k,Neither,0,Housing costs,4,2,0.4378234991142019,0.7261931652714344
R1086,50-64,Man,Bachelor+,South,Under $40k,Somewhat oppose,0,Healthcare costs,4,2,0.289050497374996,1.0691023606390948
R1087,18-34,Man,Some college,West,,Somewhat oppose,1,Housing costs,4,1,0.3658644089891993,0.5514731729799301
R1088,18-34,Woman,Some college,Midwest,$40k–$80k,Neither,1,Housing costs,3,3,0.549833997312478,0.6940886871003358
R1089,18-34,Woman,Bachelor+,South,Under $40k,Neither,0,Retirement security,3,3,0.4378234991142019,0.35179754999887203
R1090,18-34,Man,No college,Midwest,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,2,0.4378234991142019,1.213637988226473
R1091,35-49,Man,No college,Midwest,,Strongly oppose,0,Housing costs,5,2,0.289050497374996,2.285133419209863
R1092,35-49,Man,Some college,West,Over $80k,Neither,0,Housing costs,4,1,0.3318122278318339,1.0383572281020084
R1093,18-34,Man,Bachelor+,Northeast,Under $40k,Somewhat oppose,1,Healthcare costs,3,3,0.41338242108267,0.3872736220086664
R1094,18-34,Man,Some college,South,Under $40k,Neither,1,Job loss / automation,3,2,0.4625701546562504,0.6144883270987976
R1095,35-49,Man,No college,Midwest,Over $80k,Somewhat oppose,1,Healthcare costs,3,1,0.289050497374996,2.285133419209863
R1096,18-34,Woman,Bachelor+,West,Over $80k,Neither,1,Job loss / automation,4,2,0.3429895373265012,0.31572106838939346
R1097,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Retirement security,3,2,0.3429895373265011,0.3395362158296236
R1098,18-34,Woman,Bachelor+,Midwest,$40k–$80k,Neither,0,Wages not keeping up,4,2,0.4501660026875221,0.3835194842200946
R1099,35-49,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.3100255188723875,0.5944645532886987
R1100,18-34,Man,No college,West,$40k–$80k,Neither,0,Retirement security,4,3,0.4501660026875221,0.9990915665210944
R1101,50-64,Man,No college,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2497398944048824,3.1629327645290637
R1102,18-34,Man,No college,Midwest,,Somewhat oppose,0,Healthcare costs,4,2,0.320821300824607,1.213637988226473
R1103,18-34,Woman,Bachelor+,West,,Neither,0,Wages not keeping up,4,1,0.4625701546562504,0.31572106838939346
R1104,18-34,Man,Some college,West,Over $80k,Neither,0,Job loss / automation,5,3,0.3658644089891993,0.5514731729799301
R1105,35-49,Man,Bachelor+,South,$40k–$80k,Neither,0,Housing costs,3,2,0.3100255188723875,0.6393055930608685
R1106,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.2788848219771369,0.31572106838939346
R1107,35-49,Woman,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,3,1,0.401312339887548,1.0758543914891445
R1108,65+,Woman,Bachelor+,South,Over $80k,Strongly oppose,0,Housing costs,4,1,0.1978161114414182,2.901318037687803
R1109,18-34,Woman,Bachelor+,West,,Somewhat oppose,0,Wages not keeping up,2,2,0.3429895373265012,0.31572106838939346
R1110,18-34,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,1,Wages not keeping up,4,3,0.2788848219771369,0.3872736220086664
R1111,18-34,Man,Some college,Northeast,Over $80k,Neither,1,Job loss / automation,5,2,0.3658644089891993,0.7008828779461082
R1112,18-34,Man,Bachelor+,Midwest,Over $80k,Neither,0,Healthcare costs,2,2,0.2689414213699951,0.37015253338017146
R1113,18-34,Woman,Bachelor+,Midwest,Over $80k,Neither,1,Job loss / automation,5,2,0.3318122278318339,0.3835194842200946
R1114,35-49,Man,No college,West,Under $40k,Neither,1,Housing costs,4,2,0.4378234991142019,1.8811684782909501
R1115,35-49,Man,No college,South,$40k–$80k,Neither,1,Retirement security,4,1,0.3658644089891993,2.096123851264957
R1116,18-34,Man,Bachelor+,South,$40k–$80k,Neither,0,Job loss / automation,5,1,0.3429895373265011,0.3395362158296236
R1117,18-34,Man,Some college,Northeast,Over $80k,Somewhat oppose,0,Wages not keeping up,3,1,0.3658644089891993,0.7008828779461082
R1118,18-34,Woman,Bachelor+,South,Under $40k,Somewhat oppose,0,Housing costs,3,4,0.4378234991142019,0.35179754999887203
R1119,50-64,Man,Bachelor+,South,,Somewhat oppose,1,Healthcare costs,5,1,0.1824255238063563,1.0691023606390948
R1120,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,1,0.3429895373265011,0.3395362158296236
R1121,18-34,Man,No college,Midwest,Over $80k,Somewhat oppose,1,Housing costs,3,2,0.320821300824607,1.213637988226473
R1122,18-34,Man,Bachelor+,Northeast,,Somewhat oppose,1,Housing costs,5,2,0.2788848219771369,0.3872736220086664
R1123,35-49,Woman,No college,South,Over $80k,Somewhat oppose,0,Housing costs,4,3,0.320821300824607,2.1718190902476184
R1124,18-34,Woman,Bachelor+,South,$40k–$80k,Neither,0,Healthcare costs,3,2,0.41338242108267,0.35179754999887203
R1125,50-64,Man,Some college,South,$40k–$80k,Somewhat oppose,0,Job loss / automation,4,2,0.3543436937742045,1.9348478614609572
R1126,35-49,Woman,No college,South,Under $40k,Neither,1,Job loss / automation,4,3,0.4625701546562504,2.1718190902476184
R1127,50-64,Woman,Bachelor+,South,Over $80k,Strongly oppose,1,Retirement security,5,2,0.2314752165009823,1.1077097924645887
R1128,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Healthcare costs,4,1,0.2689414213699951,0.6623922010494621
R1129,35-49,Man,No college,South,$40k–$80k,Somewhat oppose,1,Healthcare costs,3,3,0.3658644089891993,2.096123851264957
R1130,65+,Woman,Bachelor+,Midwest,,Somewhat oppose,0,Wages not keeping up,5,1,0.2227001388253088,3.1629327645290637
R1131,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,1,Healthcare costs,4,3,0.3429895373265012,0.31572106838939346
R1132,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,4,3,0.2689414213699951,0.6623922010494621
R1133,18-34,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Housing costs,4,2,0.3775406687981454,0.37015253338017146
R1134,35-49,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Housing costs,4,3,0.2404890830508889,0.6969524128593626
R1135,35-49,Woman,Bachelor+,Midwest,Over $80k,Strongly oppose,0,Housing costs,3,2,0.299432857526027,0.7221207632023516
R1136,18-34,Man,Bachelor+,South,$40k–$80k,Neither,0,Job loss / automation,4,2,0.3429895373265011,0.3395362158296236
R1137,35-49,Woman,Bachelor+,South,Over $80k,Strongly oppose,0,Housing costs,5,1,0.2689414213699951,0.6623922010494621
R1138,18-34,Woman,Some college,Midwest,Under $40k,Neither,1,Healthcare costs,3,3,0.574442516811659,0.6940886871003358
R1139,18-34,Man,Some college,South,Over $80k,Somewhat oppose,0,Housing costs,3,1,0.320821300824607,0.6144883270987976
R1140,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Job loss / automation,3,2,0.3429895373265012,0.31572106838939346
R1141,65+,Man,No college,Northeast,Over $80k,Somewhat oppose,0,Healthcare costs,5,2,0.2227001388253088,3.1629327645290637
R1142,18-34,Woman,Bachelor+,Northeast,Under $40k,Neither,1,Retirement security,3,2,0.4875026035157896,0.40125884971929787
R1143,65+,Woman,Bachelor+,South,Under $40k,Somewhat oppose,0,Wages not keeping up,4,1,0.3100255188723875,2.901318037687803
R1144,18-34,Woman,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Job loss / automation,5,2,0.41338242108267,0.35179754999887203
R1145,50-64,Man,Some college,Midwest,Over $80k,Somewhat oppose,1,Retirement security,4,1,0.2788848219771369,2.1093150133485548
R1146,35-49,Woman,Some college,West,Over $80k,Somewhat oppose,0,Healthcare costs,4,3,0.401312339887548,1.0758543914891445
R1147,35-49,Woman,Bachelor+,Midwest,Over $80k,Strongly oppose,0,Wages not keeping up,4,2,0.299432857526027,0.7221207632023516
R1148,65+,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Job loss / automation,5,3,0.1824255238063563,3.1629327645290637
R1149,50-64,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Wages not keeping up,5,1,0.1824255238063563,1.0691023606390948
R1150,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Wages not keeping up,4,3,0.3429895373265011,0.3395362158296236
R1151,35-49,Man,Bachelor+,West,$40k–$80k,Somewhat oppose,1,Wages not keeping up,3,3,0.3543436937742045,0.5737454535119403
R1152,18-34,Woman,Some college,Midwest,$40k–$80k,Neither,1,Healthcare costs,2,3,0.549833997312478,0.6940886871003358
R1153,35-49,Woman,Some college,Northeast,$40k–$80k,Neither,1,Retirement security,4,3,0.52497918747894,1.367333823481043
R1154,18-34,Woman,Some college,West,$40k–$80k,Neither,1,Retirement security,3,4,0.5621765008857981,0.5713879760084106
R1155,18-34,Woman,No college,West,$40k–$80k,Neither,0,Job loss / automation,4,3,0.52497918747894,1.035170768066239
R1156,18-34,Woman,Bachelor+,South,Under $40k,Somewhat oppose,1,Job loss / automation,3,2,0.4378234991142019,0.35179754999887203
R1157,50-64,Man,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,5,3,0.289050497374996,1.7364311775148669
R1158,18-34,Woman,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Wages not keeping up,3,3,0.4501660026875221,0.3835194842200946
R1159,18-34,Woman,Some college,South,Under $40k,Neither,0,Wages not keeping up,3,2,0.5374298453437496,0.636678733807699
R1160,50-64,Woman,No college,South,Over $80k,Somewhat oppose,0,Job loss / automation,5,2,0.2788848219771369,3.1629327645290637
R1161,50-64,Woman,No college,Northeast,Over $80k,Somewhat oppose,0,Healthcare costs,5,2,0.320821300824607,3.1629327645290637
R1162,18-34,Man,No college,Northeast,$40k–$80k,Neither,0,Retirement security,3,3,0.4501660026875221,1.2697737746537208
R1163,18-34,Man,Bachelor+,West,$40k–$80k,Neither,0,Job loss / automation,3,3,0.389360766050778,0.31572106838939346
R1164,35-49,Man,Bachelor+,Midwest,Under $40k,Somewhat oppose,0,Job loss / automation,4,2,0.3658644089891993,0.6969524128593626
R1165,50-64,Woman,Bachelor+,Northeast,$40k–$80k,Neither,0,Healthcare costs,4,2,0.3775406687981454,1.263449268332222
R1166,35-49,Woman,Some college,Northeast,$40k–$80k,Neither,1,Wages not keeping up,4,3,0.52497918747894,1.367333823481043
R1167,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Healthcare costs,5,2,0.2404890830508889,0.3395362158296236
R1168,18-34,Man,Bachelor+,Northeast,Under $40k,Somewhat support,1,Job loss / automation,4,2,0.41338242108267,0.3872736220086664
R1169,65+,Woman,No college,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.2689414213699951,3.1629327645290637
R1170,35-49,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,1,Wages not keeping up,5,3,0.299432857526027,0.7221207632023516
R1171,18-34,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Housing costs,4,2,0.2404890830508889,0.3395362158296236
R1172,18-34,Man,No college,South,Over $80k,Somewhat oppose,0,Retirement security,4,2,0.289050497374996,1.1132547065030258
R1173,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Retirement security,4,1,0.3318122278318339,0.3835194842200946
R1174,18-34,Man,Bachelor+,Midwest,Over $80k,Strongly oppose,0,Retirement security,5,1,0.2689414213699951,0.37015253338017146
R1175,50-64,Man,No college,West,Over $80k,Somewhat oppose,0,Healthcare costs,4,1,0.259225100817846,3.1458533801834325
R1176,18-34,Man,Some college,South,Over $80k,Somewhat oppose,1,Healthcare costs,5,2,0.320821300824607,0.6144883270987976
R1177,50-64,Woman,Some college,West,Over $80k,Somewhat oppose,1,Retirement security,4,2,0.3543436937742045,1.799137192180751
R1178,18-34,Man,Bachelor+,South,Under $40k,Somewhat oppose,0,Job loss / automation,5,2,0.3658644089891993,0.3395362158296236
R1179,18-34,Woman,Some college,West,Under $40k,Neither,1,Job loss / automation,3,3,0.5866175789173301,0.5713879760084106
R1180,35-49,Woman,Bachelor+,South,Under $40k,Somewhat oppose,1,Healthcare costs,4,2,0.401312339887548,0.6623922010494621
R1181,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,1,0.2404890830508889,0.3395362158296236
R1182,18-34,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Wages not keeping up,4,3,0.3775406687981454,0.37015253338017146
R1183,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.2404890830508889,0.3395362158296236
R1184,18-34,Woman,No college,West,Over $80k,Somewhat oppose,1,Retirement security,4,2,0.401312339887548,1.035170768066239
R1185,50-64,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Healthcare costs,5,1,0.2141650169574414,0.9594669989022951
R1186,18-34,Woman,Some college,West,Under $40k,Somewhat support,0,Retirement security,2,3,0.5866175789173301,0.5713879760084106
R1187,18-34,Man,No college,South,$40k–$80k,Somewhat oppose,0,Job loss / automation,4,2,0.401312339887548,1.1132547065030258
R1188,50-64,Woman,Some college,Northeast,Over $80k,Somewhat oppose,1,Job loss / automation,4,2,0.3543436937742045,2.286574424394378
R1189,50-64,Woman,Some college,Northeast,Under $40k,Neither,1,Retirement security,4,2,0.5,2.286574424394378
R1190,18-34,Man,Bachelor+,West,$40k–$80k,Neither,0,Wages not keeping up,5,2,0.389360766050778,0.31572106838939346
R1191,18-34,Woman,Bachelor+,West,Over $80k,Neither,1,Housing costs,4,3,0.3429895373265012,0.31572106838939346
R1192,18-34,Woman,Some college,South,Over $80k,Neither,1,Job loss / automation,4,2,0.389360766050778,0.636678733807699
R1193,35-49,Woman,Bachelor+,South,$40k–$80k,Neither,0,Healthcare costs,5,2,0.3775406687981454,0.6623922010494621
R1194,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.299432857526027,0.35179754999887203
R1195,65+,Man,Some college,West,$40k–$80k,Somewhat oppose,0,Job loss / automation,5,2,0.3543436937742045,3.1629327645290637
R1196,35-49,Woman,Bachelor+,South,Under $40k,Neither,0,Retirement security,3,1,0.401312339887548,0.6623922010494621
R1197,35-49,Woman,Some college,South,$40k–$80k,Neither,0,Wages not keeping up,3,4,0.47502081252106,1.1987889848852524
R1198,65+,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Wages not keeping up,5,3,0.1544652650835346,2.800197293693219
R1199,35-49,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Healthcare costs,5,2,0.2141650169574414,0.6393055930608685
